antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"frozenset({'aid-to-nicaraguan-contras_y', 'anti-satellite-test-ban_y'})","frozenset({'education-spending_n', 'el-salvador-aid_n', 'adoption-of-the-budget-resolution_y'})",0.4827586206896552,0.3701149425287356,0.335632183908046,0.6952380952380952,1.8784383318544808,0.1569560047562426,2.0668103448275863,0.9041095890410962
"frozenset({'anti-satellite-test-ban_y', 'education-spending_n'})","frozenset({'aid-to-nicaraguan-contras_y', 'el-salvador-aid_n', 'adoption-of-the-budget-resolution_y'})",0.42298850574712643,0.42758620689655175,0.335632183908046,0.7934782608695653,1.8557152875175316,0.15476813317479193,2.771687840290382,0.7991595262784479
"frozenset({'el-salvador-aid_n', 'adoption-of-the-budget-resolution_y'})","frozenset({'aid-to-nicaraguan-contras_y', 'anti-satellite-test-ban_y', 'education-spending_n'})",0.432183908045977,0.39080459770114945,0.335632183908046,0.7765957446808511,1.987171464330413,0.1667327255912274,2.7268746579091414,0.8748821474127892
"frozenset({'aid-to-nicaraguan-contras_y', 'adoption-of-the-budget-resolution_y'})","frozenset({'anti-satellite-test-ban_y', 'el-salvador-aid_n', 'education-spending_n'})",0.4942528735632184,0.37471264367816093,0.335632183908046,0.6790697674418605,1.8122414039092596,0.15042938300964462,1.9483591537564555,0.8862079701120796
"frozenset({'education-spending_n', 'adoption-of-the-budget-resolution_y'})","frozenset({'aid-to-nicaraguan-contras_y', 'anti-satellite-test-ban_y', 'el-salvador-aid_n'})",0.46206896551724136,0.42298850574712643,0.335632183908046,0.7263681592039802,1.717229072031149,0.1401823226317876,2.1087147335423206,0.776431331225852
"frozenset({'aid-to-nicaraguan-contras_y', 'el-salvador-aid_n'})","frozenset({'anti-satellite-test-ban_y', 'education-spending_n', 'adoption-of-the-budget-resolution_y'})",0.4689655172413793,0.3793103448275862,0.335632183908046,0.7156862745098039,1.8868092691622105,0.1577487118509711,2.183115338882283,0.88507383027931
"frozenset({'el-salvador-aid_n', 'education-spending_n'})","frozenset({'aid-to-nicaraguan-contras_y', 'anti-satellite-test-ban_y', 'adoption-of-the-budget-resolution_y'})",0.4068965517241379,0.4298850574712644,0.335632183908046,0.824858757062147,1.9187890872836038,0.16071343638525568,3.2551724137931046,0.8073431028990125
"frozenset({'aid-to-nicaraguan-contras_y', 'education-spending_n'})","frozenset({'anti-satellite-test-ban_y', 'el-salvador-aid_n', 'adoption-of-the-budget-resolution_y'})",0.4459770114942529,0.3931034482758621,0.335632183908046,0.7525773195876289,1.9144510761439681,0.16031708283789142,2.452873563218391,0.8621610867958849
frozenset({'anti-satellite-test-ban_y'}),"frozenset({'aid-to-nicaraguan-contras_y', 'el-salvador-aid_n', 'adoption-of-the-budget-resolution_y', 'education-spending_n'})",0.5494252873563218,0.36551724137931035,0.335632183908046,0.6108786610878663,1.6712718086366152,0.1348077685295284,1.6305524657026331,0.8914243779703664
frozenset({'el-salvador-aid_n'}),"frozenset({'aid-to-nicaraguan-contras_y', 'anti-satellite-test-ban_y', 'education-spending_n', 'adoption-of-the-budget-resolution_y'})",0.4781609195402299,0.3586206896551724,0.335632183908046,0.701923076923077,1.95728550295858,0.16415378517637735,2.151724137931035,0.9372397562005915
frozenset({'aid-to-nicaraguan-contras_y'}),"frozenset({'education-spending_n', 'anti-satellite-test-ban_y', 'el-salvador-aid_n', 'adoption-of-the-budget-resolution_y'})",0.5563218390804597,0.34022988505747126,0.335632183908046,0.603305785123967,1.7732298414116598,0.14635486854274016,1.6631704980842918,0.9828234793101002
frozenset({'education-spending_n'}),"frozenset({'aid-to-nicaraguan-contras_y', 'anti-satellite-test-ban_y', 'el-salvador-aid_n', 'adoption-of-the-budget-resolution_y'})",0.535632183908046,0.38850574712643676,0.335632183908046,0.6266094420600858,1.612870457373594,0.1275360021138856,1.6376800105694278,0.8182897056828972
"frozenset({'superfund-right-to-sue_n', 'anti-satellite-test-ban_y', 'el-salvador-aid_n', 'adoption-of-the-budget-resolution_y'})",frozenset({'aid-to-nicaraguan-contras_y'}),0.3218390804597701,0.5563218390804597,0.31724137931034485,0.9857142857142858,1.7718417945690674,0.1381952701810015,31.05747126436793,0.6423483173667406
"frozenset({'aid-to-nicaraguan-contras_y', 'anti-satellite-test-ban_y', 'el-salvador-aid_n', 'adoption-of-the-budget-resolution_y'})",frozenset({'superfund-right-to-sue_n'}),0.38850574712643676,0.46206896551724136,0.31724137931034485,0.8165680473372782,1.767199505431423,0.13772493063812924,2.932591768631814,0.7099542334096111
"frozenset({'superfund-right-to-sue_n', 'anti-satellite-test-ban_y', 'aid-to-nicaraguan-contras_y', 'adoption-of-the-budget-resolution_y'})",frozenset({'el-salvador-aid_n'}),0.3448275862068966,0.4781609195402299,0.31724137931034485,0.92,1.9240384615384616,0.1523583036068173,6.52298850574713,0.73302822273074
"frozenset({'superfund-right-to-sue_n', 'anti-satellite-test-ban_y', 'el-salvador-aid_n', 'aid-to-nicaraguan-contras_y'})",frozenset({'adoption-of-the-budget-resolution_y'}),0.34022988505747126,0.5816091954022988,0.31724137931034485,0.9324324324324326,1.6031941031941035,0.11936054961025239,6.1921839080459895,0.5702671312427411
"frozenset({'superfund-right-to-sue_n', 'el-salvador-aid_n', 'aid-to-nicaraguan-contras_y', 'adoption-of-the-budget-resolution_y'})",frozenset({'anti-satellite-test-ban_y'}),0.3425287356321839,0.5494252873563218,0.31724137931034485,0.9261744966442954,1.6857150880345964,0.12904743030783464,6.103239289446195,0.618703760008108
"frozenset({'anti-satellite-test-ban_y', 'el-salvador-aid_n', 'adoption-of-the-budget-resolution_y'})","frozenset({'superfund-right-to-sue_n', 'aid-to-nicaraguan-contras_y'})",0.3931034482758621,0.4045977011494253,0.31724137931034485,0.8070175438596492,1.994617224880383,0.15819262782401905,3.0852664576802518,0.8216403162055337
"frozenset({'superfund-right-to-sue_n', 'anti-satellite-test-ban_y', 'adoption-of-the-budget-resolution_y'})","frozenset({'aid-to-nicaraguan-contras_y', 'el-salvador-aid_n'})",0.35172413793103446,0.4689655172413793,0.31724137931034485,0.9019607843137256,1.923298731257209,0.15229488703923905,5.416551724137937,0.7405180388529141
"frozenset({'aid-to-nicaraguan-contras_y', 'anti-satellite-test-ban_y', 'adoption-of-the-budget-resolution_y'})","frozenset({'superfund-right-to-sue_n', 'el-salvador-aid_n'})",0.4298850574712644,0.37471264367816093,0.31724137931034485,0.7379679144385027,1.9694235753420164,0.15615801294754922,2.386300727187427,0.8633999532491818
"frozenset({'superfund-right-to-sue_n', 'anti-satellite-test-ban_y', 'el-salvador-aid_n'})","frozenset({'aid-to-nicaraguan-contras_y', 'adoption-of-the-budget-resolution_y'})",0.3471264367816092,0.4942528735632184,0.31724137931034485,0.9139072847682119,1.8490682273217312,0.14567314044127364,5.874447391688772,0.7033323127168809
"frozenset({'aid-to-nicaraguan-contras_y', 'anti-satellite-test-ban_y', 'el-salvador-aid_n'})","frozenset({'superfund-right-to-sue_n', 'adoption-of-the-budget-resolution_y'})",0.42298850574712643,0.3954022988505747,0.31724137931034485,0.7500000000000001,1.8968023255813957,0.14999075175056154,2.418390804597702,0.8193891102257637
"frozenset({'superfund-right-to-sue_n', 'anti-satellite-test-ban_y', 'aid-to-nicaraguan-contras_y'})","frozenset({'el-salvador-aid_n', 'adoption-of-the-budget-resolution_y'})",0.367816091954023,0.432183908045977,0.31724137931034485,0.8625,1.9956781914893618,0.15827718324745677,4.129571577847441,0.7891963109354415
"frozenset({'superfund-right-to-sue_n', 'el-salvador-aid_n', 'adoption-of-the-budget-resolution_y'})","frozenset({'aid-to-nicaraguan-contras_y', 'anti-satellite-test-ban_y'})",0.3471264367816092,0.4827586206896552,0.31724137931034485,0.9139072847682119,1.8930936613055818,0.1496630994847404,6.007957559681697,0.7225964482547458
"frozenset({'aid-to-nicaraguan-contras_y', 'el-salvador-aid_n', 'adoption-of-the-budget-resolution_y'})","frozenset({'superfund-right-to-sue_n', 'anti-satellite-test-ban_y'})",0.42758620689655175,0.39080459770114945,0.31724137931034485,0.7419354838709677,1.898481973434535,0.1501387237415775,2.360632183908046,0.8267854024794831
"frozenset({'superfund-right-to-sue_n', 'aid-to-nicaraguan-contras_y', 'adoption-of-the-budget-resolution_y'})","frozenset({'anti-satellite-test-ban_y', 'el-salvador-aid_n'})",0.3793103448275862,0.432183908045977,0.31724137931034485,0.8363636363636364,1.935203094777563,0.15330955212049152,3.469987228607919,0.7785829307568439
"frozenset({'superfund-right-to-sue_n', 'el-salvador-aid_n', 'aid-to-nicaraguan-contras_y'})","frozenset({'anti-satellite-test-ban_y', 'adoption-of-the-budget-resolution_y'})",0.367816091954023,0.46206896551724136,0.31724137931034485,0.8625,1.8666044776119404,0.14728497820055492,3.9122257053291545,0.7343873517786562
"frozenset({'anti-satellite-test-ban_y', 'adoption-of-the-budget-resolution_y'})","frozenset({'superfund-right-to-sue_n', 'el-salvador-aid_n', 'aid-to-nicaraguan-contras_y'})",0.46206896551724136,0.367816091954023,0.31724137931034485,0.6865671641791046,1.8666044776119406,0.14728497820055492,2.0169677066228795,0.8630620587142327
"frozenset({'anti-satellite-test-ban_y', 'el-salvador-aid_n'})","frozenset({'superfund-right-to-sue_n', 'aid-to-nicaraguan-contras_y', 'adoption-of-the-budget-resolution_y'})",0.432183908045977,0.3793103448275862,0.31724137931034485,0.7340425531914895,1.9352030947775634,0.15330955212049152,2.333793103448277,0.8510825558880482
"frozenset({'superfund-right-to-sue_n', 'anti-satellite-test-ban_y'})","frozenset({'aid-to-nicaraguan-contras_y', 'el-salvador-aid_n', 'adoption-of-the-budget-resolution_y'})",0.39080459770114945,0.42758620689655175,0.31724137931034485,0.8117647058823529,1.898481973434535,0.1501387237415775,3.0409482758620694,0.7768662838392124
"frozenset({'aid-to-nicaraguan-contras_y', 'anti-satellite-test-ban_y'})","frozenset({'superfund-right-to-sue_n', 'el-salvador-aid_n', 'adoption-of-the-budget-resolution_y'})",0.4827586206896552,0.3471264367816092,0.31724137931034485,0.6571428571428571,1.8930936613055818,0.1496630994847404,1.9042145593869733,0.9120772946859906
"frozenset({'el-salvador-aid_n', 'adoption-of-the-budget-resolution_y'})","frozenset({'superfund-right-to-sue_n', 'anti-satellite-test-ban_y', 'aid-to-nicaraguan-contras_y'})",0.432183908045977,0.367816091954023,0.31724137931034485,0.7340425531914895,1.995678191489362,0.15827718324745677,2.3770114942528746,0.8786598603532244
"frozenset({'superfund-right-to-sue_n', 'adoption-of-the-budget-resolution_y'})","frozenset({'aid-to-nicaraguan-contras_y', 'anti-satellite-test-ban_y', 'el-salvador-aid_n'})",0.3954022988505747,0.42298850574712643,0.31724137931034485,0.8023255813953489,1.8968023255813955,0.14999075175056154,2.9189993238674794,0.7820025348542461
"frozenset({'aid-to-nicaraguan-contras_y', 'adoption-of-the-budget-resolution_y'})","frozenset({'superfund-right-to-sue_n', 'anti-satellite-test-ban_y', 'el-salvador-aid_n'})",0.4942528735632184,0.3471264367816092,0.31724137931034485,0.6418604651162791,1.8490682273217312,0.14567314044127364,1.8229586505448578,0.9079380764163372
"frozenset({'superfund-right-to-sue_n', 'el-salvador-aid_n'})","frozenset({'aid-to-nicaraguan-contras_y', 'anti-satellite-test-ban_y', 'adoption-of-the-budget-resolution_y'})",0.37471264367816093,0.4298850574712644,0.31724137931034485,0.8466257668711656,1.9694235753420164,0.15615801294754922,3.717149425287356,0.7872176044330775
"frozenset({'aid-to-nicaraguan-contras_y', 'el-salvador-aid_n'})","frozenset({'superfund-right-to-sue_n', 'anti-satellite-test-ban_y', 'adoption-of-the-budget-resolution_y'})",0.4689655172413793,0.35172413793103446,0.31724137931034485,0.6764705882352942,1.923298731257209,0.15229488703923905,2.0037617554858937,0.9040090344438174
"frozenset({'superfund-right-to-sue_n', 'aid-to-nicaraguan-contras_y'})","frozenset({'anti-satellite-test-ban_y', 'el-salvador-aid_n', 'adoption-of-the-budget-resolution_y'})",0.4045977011494253,0.3931034482758621,0.31724137931034485,0.7840909090909092,1.9946172248803828,0.15819262782401905,2.8108892921960082,0.8375020983716637
frozenset({'el-salvador-aid_n'}),"frozenset({'superfund-right-to-sue_n', 'anti-satellite-test-ban_y', 'aid-to-nicaraguan-contras_y', 'adoption-of-the-budget-resolution_y'})",0.4781609195402299,0.3448275862068966,0.31724137931034485,0.6634615384615385,1.9240384615384616,0.1523583036068173,1.9467980295566507,0.9203217774372726
frozenset({'superfund-right-to-sue_n'}),"frozenset({'aid-to-nicaraguan-contras_y', 'anti-satellite-test-ban_y', 'el-salvador-aid_n', 'adoption-of-the-budget-resolution_y'})",0.46206896551724136,0.38850574712643676,0.31724137931034485,0.6865671641791046,1.7671995054314231,0.13772493063812924,1.9509578544061308,0.8070419918246007
"frozenset({'crime_n', 'anti-satellite-test-ban_y', 'el-salvador-aid_n', 'adoption-of-the-budget-resolution_y'})",frozenset({'aid-to-nicaraguan-contras_y'}),0.3080459770114943,0.5563218390804597,0.30344827586206896,0.9850746268656716,1.7706919945725916,0.13207557140969745,29.726436781609113,0.6290143964562569
"frozenset({'aid-to-nicaraguan-contras_y', 'anti-satellite-test-ban_y', 'el-salvador-aid_n', 'adoption-of-the-budget-resolution_y'})",frozenset({'crime_n'}),0.38850574712643676,0.39080459770114945,0.30344827586206896,0.7810650887573964,1.9986077271145144,0.15161844365173735,2.7825411618515066,0.8170995670995672
"frozenset({'crime_n', 'anti-satellite-test-ban_y', 'aid-to-nicaraguan-contras_y', 'adoption-of-the-budget-resolution_y'})",frozenset({'el-salvador-aid_n'}),0.31724137931034485,0.4781609195402299,0.30344827586206896,0.9565217391304347,2.0004180602006687,0.1517558462148236,12.00229885057469,0.7324762779308233
"frozenset({'crime_n', 'anti-satellite-test-ban_y', 'el-salvador-aid_n', 'aid-to-nicaraguan-contras_y'})",frozenset({'adoption-of-the-budget-resolution_y'}),0.31724137931034485,0.5816091954022988,0.30344827586206896,0.9565217391304347,1.6446124763705103,0.11893777249306381,9.62298850574711,0.5740740740740741
"frozenset({'crime_n', 'el-salvador-aid_n', 'aid-to-nicaraguan-contras_y', 'adoption-of-the-budget-resolution_y'})",frozenset({'anti-satellite-test-ban_y'}),0.3264367816091954,0.5494252873563218,0.30344827586206896,0.9295774647887323,1.6919087748246802,0.1240956533227639,6.398160919540219,0.6071465508325576
"frozenset({'anti-satellite-test-ban_y', 'el-salvador-aid_n', 'adoption-of-the-budget-resolution_y'})","frozenset({'crime_n', 'aid-to-nicaraguan-contras_y'})",0.3931034482758621,0.367816091954023,0.30344827586206896,0.7719298245614035,2.0986842105263155,0.15885850178359096,2.771883289124668,0.8626033057851239
"frozenset({'crime_n', 'anti-satellite-test-ban_y', 'adoption-of-the-budget-resolution_y'})","frozenset({'aid-to-nicaraguan-contras_y', 'el-salvador-aid_n'})",0.32413793103448274,0.4689655172413793,0.30344827586206896,0.9361702127659575,1.9962453066332917,0.15143876337693224,8.319540229885058,0.7384044526901671
"frozenset({'aid-to-nicaraguan-contras_y', 'anti-satellite-test-ban_y', 'adoption-of-the-budget-resolution_y'})","frozenset({'crime_n', 'el-salvador-aid_n'})",0.4298850574712644,0.35172413793103446,0.30344827586206896,0.7058823529411764,2.0069204152249136,0.15224732461355528,2.204137931034482,0.8800403225806451
"frozenset({'crime_n', 'anti-satellite-test-ban_y', 'el-salvador-aid_n'})","frozenset({'aid-to-nicaraguan-contras_y', 'adoption-of-the-budget-resolution_y'})",0.32413793103448274,0.4942528735632184,0.30344827586206896,0.9361702127659575,1.8941118258287977,0.14324217201743955,7.9233716475095815,0.6984384662956091
"frozenset({'aid-to-nicaraguan-contras_y', 'anti-satellite-test-ban_y', 'el-salvador-aid_n'})","frozenset({'crime_n', 'adoption-of-the-budget-resolution_y'})",0.42298850574712643,0.3632183908045977,0.30344827586206896,0.717391304347826,1.975096312603192,0.14981107147575637,2.253227232537577,0.8556078715441264
"frozenset({'crime_n', 'anti-satellite-test-ban_y', 'aid-to-nicaraguan-contras_y'})","frozenset({'el-salvador-aid_n', 'adoption-of-the-budget-resolution_y'})",0.3310344827586207,0.432183908045977,0.30344827586206896,0.9166666666666666,2.1210106382978724,0.16038049940546967,6.813793103448273,0.7900656044985941
"frozenset({'crime_n', 'el-salvador-aid_n', 'adoption-of-the-budget-resolution_y'})","frozenset({'aid-to-nicaraguan-contras_y', 'anti-satellite-test-ban_y'})",0.3310344827586207,0.4827586206896552,0.30344827586206896,0.9166666666666666,1.8988095238095237,0.1436385255648038,6.206896551724134,0.7075913776944704
"frozenset({'aid-to-nicaraguan-contras_y', 'el-salvador-aid_n', 'adoption-of-the-budget-resolution_y'})","frozenset({'crime_n', 'anti-satellite-test-ban_y'})",0.42758620689655175,0.34022988505747126,0.30344827586206896,0.7096774193548386,2.0858761987794243,0.15797066983749503,2.272541507024265,0.9094560058415478
"frozenset({'crime_n', 'aid-to-nicaraguan-contras_y', 'adoption-of-the-budget-resolution_y'})","frozenset({'anti-satellite-test-ban_y', 'el-salvador-aid_n'})",0.34942528735632183,0.432183908045977,0.30344827586206896,0.868421052631579,2.0093784994400896,0.15243228960232527,4.315402298850575,0.7721383445765072
"frozenset({'crime_n', 'el-salvador-aid_n', 'aid-to-nicaraguan-contras_y'})","frozenset({'anti-satellite-test-ban_y', 'adoption-of-the-budget-resolution_y'})",0.3448275862068966,0.46206896551724136,0.30344827586206896,0.8799999999999999,1.9044776119402984,0.1441141498216409,4.482758620689651,0.7248803827751196
"frozenset({'anti-satellite-test-ban_y', 'adoption-of-the-budget-resolution_y'})","frozenset({'crime_n', 'el-salvador-aid_n', 'aid-to-nicaraguan-contras_y'})",0.46206896551724136,0.3448275862068966,0.30344827586206896,0.6567164179104478,1.9044776119402984,0.1441141498216409,1.9085457271364317,0.8828671328671329
"frozenset({'anti-satellite-test-ban_y', 'el-salvador-aid_n'})","frozenset({'crime_n', 'aid-to-nicaraguan-contras_y', 'adoption-of-the-budget-resolution_y'})",0.432183908045977,0.34942528735632183,0.30344827586206896,0.7021276595744681,2.0093784994400896,0.15243228960232527,2.1840722495894913,0.8846767267819899
"frozenset({'crime_n', 'anti-satellite-test-ban_y'})","frozenset({'aid-to-nicaraguan-contras_y', 'el-salvador-aid_n', 'adoption-of-the-budget-resolution_y'})",0.34022988505747126,0.42758620689655175,0.30344827586206896,0.8918918918918919,2.0858761987794243,0.15797066983749503,5.294827586206897,0.7890402280646182
"frozenset({'aid-to-nicaraguan-contras_y', 'anti-satellite-test-ban_y'})","frozenset({'crime_n', 'el-salvador-aid_n', 'adoption-of-the-budget-resolution_y'})",0.4827586206896552,0.3310344827586207,0.30344827586206896,0.6285714285714286,1.8988095238095237,0.1436385255648038,1.8010610079575595,0.9151515151515153
"frozenset({'el-salvador-aid_n', 'adoption-of-the-budget-resolution_y'})","frozenset({'crime_n', 'anti-satellite-test-ban_y', 'aid-to-nicaraguan-contras_y'})",0.432183908045977,0.3310344827586207,0.30344827586206896,0.7021276595744681,2.1210106382978724,0.16038049940546967,2.2458128078817734,0.930806036069194
"frozenset({'crime_n', 'adoption-of-the-budget-resolution_y'})","frozenset({'aid-to-nicaraguan-contras_y', 'anti-satellite-test-ban_y', 'el-salvador-aid_n'})",0.3632183908045977,0.42298850574712643,0.30344827586206896,0.8354430379746834,1.975096312603192,0.14981107147575637,3.506454465075153,0.7752981074280714
"frozenset({'aid-to-nicaraguan-contras_y', 'adoption-of-the-budget-resolution_y'})","frozenset({'crime_n', 'anti-satellite-test-ban_y', 'el-salvador-aid_n'})",0.4942528735632184,0.32413793103448274,0.30344827586206896,0.613953488372093,1.8941118258287974,0.14324217201743955,1.7507270461154962,0.9333677685950412
"frozenset({'crime_n', 'el-salvador-aid_n'})","frozenset({'aid-to-nicaraguan-contras_y', 'anti-satellite-test-ban_y', 'adoption-of-the-budget-resolution_y'})",0.35172413793103446,0.4298850574712644,0.30344827586206896,0.8627450980392157,2.0069204152249136,0.15224732461355528,4.1536945812807895,0.773936170212766
"frozenset({'aid-to-nicaraguan-contras_y', 'el-salvador-aid_n'})","frozenset({'crime_n', 'anti-satellite-test-ban_y', 'adoption-of-the-budget-resolution_y'})",0.4689655172413793,0.32413793103448274,0.30344827586206896,0.6470588235294118,1.996245306633292,0.15143876337693224,1.9149425287356323,0.9397874852420308
"frozenset({'crime_n', 'aid-to-nicaraguan-contras_y'})","frozenset({'anti-satellite-test-ban_y', 'el-salvador-aid_n', 'adoption-of-the-budget-resolution_y'})",0.367816091954023,0.3931034482758621,0.30344827586206896,0.825,2.0986842105263155,0.15885850178359096,3.4679802955665013,0.828099173553719
frozenset({'el-salvador-aid_n'}),"frozenset({'crime_n', 'anti-satellite-test-ban_y', 'aid-to-nicaraguan-contras_y', 'adoption-of-the-budget-resolution_y'})",0.4781609195402299,0.31724137931034485,0.30344827586206896,0.6346153846153846,2.0004180602006687,0.1517558462148236,1.8686025408348457,0.9583500200240288
frozenset({'crime_n'}),"frozenset({'aid-to-nicaraguan-contras_y', 'anti-satellite-test-ban_y', 'el-salvador-aid_n', 'adoption-of-the-budget-resolution_y'})",0.39080459770114945,0.38850574712643676,0.30344827586206896,0.776470588235294,1.9986077271145144,0.15161844365173735,2.7356321839080446,0.8201829616923957
"frozenset({'aid-to-nicaraguan-contras_y', 'mx-missile_y', 'el-salvador-aid_n', 'adoption-of-the-budget-resolution_y'})",frozenset({'education-spending_n'}),0.3632183908045977,0.535632183908046,0.3218390804597701,0.8860759493670886,1.6542619655565816,0.12728762055753728,4.07611749680715,0.6210933470861267
"frozenset({'education-spending_n', 'mx-missile_y', 'el-salvador-aid_n', 'adoption-of-the-budget-resolution_y'})",frozenset({'aid-to-nicaraguan-contras_y'}),0.3264367816091954,0.5563218390804597,0.3218390804597701,0.9859154929577464,1.7722034687463624,0.1402351697714361,31.501149425287153,0.6469039492930277
"frozenset({'aid-to-nicaraguan-contras_y', 'mx-missile_y', 'education-spending_n', 'adoption-of-the-budget-resolution_y'})",frozenset({'el-salvador-aid_n'}),0.34022988505747126,0.4781609195402299,0.3218390804597701,0.9459459459459459,1.9783004158004158,0.15915444576562293,9.654022988505746,0.7495271279243404
"frozenset({'aid-to-nicaraguan-contras_y', 'mx-missile_y', 'el-salvador-aid_n', 'education-spending_n'})",frozenset({'adoption-of-the-budget-resolution_y'}),0.35402298850574715,0.5816091954022988,0.3218390804597701,0.9090909090909091,1.5630614444843693,0.11593605496102521,4.602298850574711,0.5576512455516013
"frozenset({'aid-to-nicaraguan-contras_y', 'el-salvador-aid_n', 'adoption-of-the-budget-resolution_y', 'education-spending_n'})",frozenset({'mx-missile_y'}),0.36551724137931035,0.47586206896551725,0.3218390804597701,0.880503144654088,1.850332695287576,0.1479032897344431,4.3862068965517205,0.7243012422360249
"frozenset({'mx-missile_y', 'el-salvador-aid_n', 'adoption-of-the-budget-resolution_y'})","frozenset({'aid-to-nicaraguan-contras_y', 'education-spending_n'})",0.367816091954023,0.4459770114942529,0.3218390804597701,0.875,1.9619845360824741,0.15780155899061962,4.432183908045976,0.7755844155844156
"frozenset({'aid-to-nicaraguan-contras_y', 'mx-missile_y', 'adoption-of-the-budget-resolution_y'})","frozenset({'el-salvador-aid_n', 'education-spending_n'})",0.3931034482758621,0.4068965517241379,0.3218390804597701,0.8187134502923976,2.0120923778372486,0.16188664288545382,3.2716351501668517,0.8288149350649351
"frozenset({'mx-missile_y', 'education-spending_n', 'adoption-of-the-budget-resolution_y'})","frozenset({'aid-to-nicaraguan-contras_y', 'el-salvador-aid_n'})",0.3563218390804598,0.4689655172413793,0.3218390804597701,0.9032258064516129,1.9259962049335864,0.15473642489100276,5.487356321839078,0.746938775510204
"frozenset({'aid-to-nicaraguan-contras_y', 'mx-missile_y', 'el-salvador-aid_n'})","frozenset({'education-spending_n', 'adoption-of-the-budget-resolution_y'})",0.40229885057471265,0.46206896551724136,0.3218390804597701,0.7999999999999999,1.7313432835820894,0.13594926674593738,2.689655172413792,0.7067307692307693
"frozenset({'mx-missile_y', 'el-salvador-aid_n', 'education-spending_n'})","frozenset({'aid-to-nicaraguan-contras_y', 'adoption-of-the-budget-resolution_y'})",0.36091954022988504,0.4942528735632184,0.3218390804597701,0.89171974522293,1.8041771589394164,0.1434535605760338,4.670723461798514,0.6974563206577594
"frozenset({'aid-to-nicaraguan-contras_y', 'mx-missile_y', 'education-spending_n'})","frozenset({'el-salvador-aid_n', 'adoption-of-the-budget-resolution_y'})",0.3724137931034483,0.432183908045977,0.3218390804597701,0.8641975308641975,1.999605988967691,0.1608878319460959,4.181191222570531,0.7965463108320251
"frozenset({'aid-to-nicaraguan-contras_y', 'el-salvador-aid_n', 'adoption-of-the-budget-resolution_y'})","frozenset({'mx-missile_y', 'education-spending_n'})",0.42758620689655175,0.3931034482758621,0.3218390804597701,0.7526881720430108,1.9147330692322202,0.15375346809353943,2.453973013493253,0.8345955249569706
"frozenset({'education-spending_n', 'el-salvador-aid_n', 'adoption-of-the-budget-resolution_y'})","frozenset({'aid-to-nicaraguan-contras_y', 'mx-missile_y'})",0.3701149425287356,0.4413793103448276,0.3218390804597701,0.8695652173913044,1.970108695652174,0.1584780023781213,4.282758620689658,0.7817518248175183
"frozenset({'aid-to-nicaraguan-contras_y', 'education-spending_n', 'adoption-of-the-budget-resolution_y'})","frozenset({'mx-missile_y', 'el-salvador-aid_n'})",0.4114942528735632,0.4114942528735632,0.3218390804597701,0.7821229050279329,1.900689741268999,0.1525115603117981,2.7010904804008247,0.8052176339285713
"frozenset({'aid-to-nicaraguan-contras_y', 'el-salvador-aid_n', 'education-spending_n'})","frozenset({'mx-missile_y', 'adoption-of-the-budget-resolution_y'})",0.4,0.41379310344827586,0.3218390804597701,0.8045977011494252,1.9444444444444442,0.15632183908045977,2.9999999999999987,0.8095238095238095
"frozenset({'mx-missile_y', 'adoption-of-the-budget-resolution_y'})","frozenset({'aid-to-nicaraguan-contras_y', 'el-salvador-aid_n', 'education-spending_n'})",0.41379310344827586,0.4,0.3218390804597701,0.7777777777777778,1.9444444444444444,0.15632183908045977,2.7,0.8285714285714285
"frozenset({'mx-missile_y', 'el-salvador-aid_n'})","frozenset({'aid-to-nicaraguan-contras_y', 'education-spending_n', 'adoption-of-the-budget-resolution_y'})",0.4114942528735632,0.4114942528735632,0.3218390804597701,0.7821229050279329,1.900689741268999,0.1525115603117981,2.7010904804008247,0.8052176339285713
"frozenset({'aid-to-nicaraguan-contras_y', 'mx-missile_y'})","frozenset({'education-spending_n', 'el-salvador-aid_n', 'adoption-of-the-budget-resolution_y'})",0.4413793103448276,0.3701149425287356,0.3218390804597701,0.7291666666666666,1.9701086956521738,0.1584780023781213,2.325729442970822,0.8814814814814815
"frozenset({'mx-missile_y', 'education-spending_n'})","frozenset({'aid-to-nicaraguan-contras_y', 'el-salvador-aid_n', 'adoption-of-the-budget-resolution_y'})",0.3931034482758621,0.42758620689655175,0.3218390804597701,0.8187134502923976,1.9147330692322202,0.15375346809353943,3.1575083426028914,0.7871753246753247
"frozenset({'el-salvador-aid_n', 'adoption-of-the-budget-resolution_y'})","frozenset({'aid-to-nicaraguan-contras_y', 'mx-missile_y', 'education-spending_n'})",0.432183908045977,0.3724137931034483,0.3218390804597701,0.7446808510638298,1.999605988967691,0.1608878319460959,2.4580459770114937,0.8803932909196068
"frozenset({'aid-to-nicaraguan-contras_y', 'adoption-of-the-budget-resolution_y'})","frozenset({'mx-missile_y', 'el-salvador-aid_n', 'education-spending_n'})",0.4942528735632184,0.36091954022988504,0.3218390804597701,0.6511627906976744,1.8041771589394162,0.1434535605760338,1.8320306513409959,0.8813311688311687
